policy,slowtrack_load_profile,frontend_profile,scenario_profile,module,n,mean_ms,median_ms,p25_ms,p75_ms,p95_ms,min_ms,max_ms
neutral_random,current_prompt,capture_stress,chat_only,slowtrack_tts_ms,4000,825.527,833.004,770.283,898.633,995.818,461.684,1128.103
neutral_random,current_prompt,capture_stress,donation_mix,donation_emotion_motion_ms,1819,0.012,0.012,0.011,0.014,0.014,0.009,0.014
neutral_random,current_prompt,capture_stress,donation_mix,donation_readout_tts_ms,1819,458.13,451.836,407.984,520.23,561.6,365.433,561.6
neutral_random,current_prompt,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,capture_stress,donation_mix,fasttrack_analysis_ms,4000,12.725,12.801,11.654,13.478,15.311,10.574,15.311
neutral_random,current_prompt,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,1.791,1.587,1.536,1.989,3.278,1.389,3.278
neutral_random,current_prompt,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.624,166.55,139.499,200.1,245.906,81.857,278.867
neutral_random,current_prompt,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,capture_stress,donation_mix,slowtrack_llm_ms,4000,1470.059,1476.687,1377.619,1566.747,1686.576,1044.108,1884.034
neutral_random,current_prompt,capture_stress,donation_mix,slowtrack_tts_ms,4000,829.078,828.817,772.316,899.05,1002.328,476.835,1147.162
neutral_random,current_prompt,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,local_browser,chat_only,fasttrack_analysis_ms,4000,12.726,12.801,11.345,13.478,15.311,10.574,15.311
neutral_random,current_prompt,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,1.804,1.587,1.505,2.004,3.278,1.389,3.278
neutral_random,current_prompt,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.183,51.013,41.379,62.536,77.641,20.505,89.574
neutral_random,current_prompt,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,local_browser,chat_only,slowtrack_llm_ms,4000,1471.145,1477.255,1372.462,1571.153,1689.436,1087.109,1958.723
neutral_random,current_prompt,local_browser,chat_only,slowtrack_tts_ms,4000,824.855,831.398,768.61,894.493,993.862,474.152,1120.14
neutral_random,current_prompt,local_browser,donation_mix,donation_emotion_motion_ms,1757,0.012,0.011,0.01,0.014,0.014,0.009,0.014
neutral_random,current_prompt,local_browser,donation_mix,donation_readout_tts_ms,1757,456.768,431.31,403.297,515.481,561.6,365.433,561.6
neutral_random,current_prompt,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,local_browser,donation_mix,fasttrack_analysis_ms,4000,12.718,12.801,11.345,13.478,15.311,10.574,15.311
neutral_random,current_prompt,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,1.792,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,current_prompt,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.494,49.966,40.726,61.571,77.309,20.433,88.933
neutral_random,current_prompt,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,current_prompt,local_browser,donation_mix,slowtrack_llm_ms,4000,1470.871,1480.968,1372.442,1568.369,1684.882,1019.065,1946.438
neutral_random,current_prompt,local_browser,donation_mix,slowtrack_tts_ms,4000,823.57,830.347,768.156,895.523,993.39,485.114,1140.102
neutral_random,expanded_memory,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,backend_ready,chat_only,fasttrack_analysis_ms,4000,12.721,12.801,11.345,13.478,15.311,10.574,15.311
neutral_random,expanded_memory,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,1.805,1.624,1.536,2.004,3.278,1.389,3.278
neutral_random,expanded_memory,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.667,3.539,2.476,4.85,6.58,0.109,7.848
neutral_random,expanded_memory,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,backend_ready,chat_only,slowtrack_llm_ms,4000,2355.457,2369.339,2196.731,2513.336,2706.328,1626.62,3053.151
neutral_random,expanded_memory,backend_ready,chat_only,slowtrack_tts_ms,4000,908.447,913.926,847.481,988.151,1094.761,524.152,1235.894
neutral_random,expanded_memory,backend_ready,donation_mix,donation_emotion_motion_ms,1839,0.012,0.012,0.01,0.012,0.014,0.009,0.014
neutral_random,expanded_memory,backend_ready,donation_mix,donation_readout_tts_ms,1839,456.454,431.31,403.297,520.23,561.6,365.433,561.6
neutral_random,expanded_memory,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,backend_ready,donation_mix,fasttrack_analysis_ms,4000,12.735,13.029,11.345,13.478,15.311,10.574,15.311
neutral_random,expanded_memory,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,1.791,1.624,1.536,1.989,3.278,1.389,3.278
neutral_random,expanded_memory,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.669,3.537,2.444,4.834,6.625,0.073,7.925
neutral_random,expanded_memory,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,backend_ready,donation_mix,slowtrack_llm_ms,4000,2360.225,2372.91,2207.14,2515.801,2703.781,1718.524,3002.332
neutral_random,expanded_memory,backend_ready,donation_mix,slowtrack_tts_ms,4000,905.563,912.166,843.671,988.318,1092.18,515.992,1263.658
neutral_random,expanded_memory,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,capture_stress,chat_only,fasttrack_analysis_ms,4000,12.789,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,expanded_memory,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,1.806,1.624,1.536,2.004,3.278,1.389,3.278
neutral_random,expanded_memory,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.491,166.869,139.356,200.159,244.489,80.869,279.717
neutral_random,expanded_memory,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,capture_stress,chat_only,slowtrack_llm_ms,4000,2359.818,2375.073,2204.378,2513.8,2698.888,1690.925,3099.675
neutral_random,expanded_memory,capture_stress,chat_only,slowtrack_tts_ms,4000,906.497,911.746,844.436,988.744,1092.211,524.766,1275.926
neutral_random,expanded_memory,capture_stress,donation_mix,donation_emotion_motion_ms,1780,0.012,0.011,0.01,0.014,0.014,0.009,0.014
neutral_random,expanded_memory,capture_stress,donation_mix,donation_readout_tts_ms,1780,455.1,431.31,403.297,515.481,561.6,365.433,561.6
neutral_random,expanded_memory,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,capture_stress,donation_mix,fasttrack_analysis_ms,4000,12.745,13.029,11.345,13.478,15.311,10.574,15.311
neutral_random,expanded_memory,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,1.797,1.624,1.536,1.989,3.278,1.389,3.278
neutral_random,expanded_memory,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,170.15,165.592,139.06,200.18,244.219,82.597,278.879
neutral_random,expanded_memory,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,capture_stress,donation_mix,slowtrack_llm_ms,4000,2358.206,2371.887,2205.449,2512.777,2694.766,1577.756,3076.219
neutral_random,expanded_memory,capture_stress,donation_mix,slowtrack_tts_ms,4000,909.064,914.756,851.066,988.032,1098.408,509.269,1242.74
neutral_random,expanded_memory,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,local_browser,chat_only,fasttrack_analysis_ms,4000,12.777,13.029,11.345,14.348,15.311,10.574,15.311
neutral_random,expanded_memory,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,1.807,1.624,1.505,2.004,3.278,1.389,3.278
neutral_random,expanded_memory,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.255,49.87,40.328,61.775,76.332,20.225,88.852
neutral_random,expanded_memory,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,local_browser,chat_only,slowtrack_llm_ms,4000,2356.328,2371.767,2201.56,2509.354,2708.489,1734.021,3070.892
neutral_random,expanded_memory,local_browser,chat_only,slowtrack_tts_ms,4000,909.95,916.828,847.378,989.347,1097.369,533.994,1279.707
neutral_random,expanded_memory,local_browser,donation_mix,donation_emotion_motion_ms,1781,0.012,0.012,0.01,0.012,0.014,0.009,0.014
neutral_random,expanded_memory,local_browser,donation_mix,donation_readout_tts_ms,1781,456.845,431.31,403.297,520.23,561.6,365.433,561.6
neutral_random,expanded_memory,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,local_browser,donation_mix,fasttrack_analysis_ms,4000,12.762,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,expanded_memory,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,1.806,1.624,1.536,2.004,3.278,1.389,3.278
neutral_random,expanded_memory,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.424,50.1,40.793,61.598,77.484,21.077,89.562
neutral_random,expanded_memory,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,expanded_memory,local_browser,donation_mix,slowtrack_llm_ms,4000,2355.764,2371.367,2197.532,2509.971,2699.9,1614.34,2973.873
neutral_random,expanded_memory,local_browser,donation_mix,slowtrack_tts_ms,4000,909.234,917.295,846.501,990.607,1098.483,546.441,1274.783
neutral_random,heavy_context,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,backend_ready,chat_only,fasttrack_analysis_ms,4000,12.778,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,heavy_context,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,1.799,1.587,1.505,2.004,3.278,1.389,3.278
neutral_random,heavy_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.648,3.458,2.39,4.816,6.622,0.055,7.928
neutral_random,heavy_context,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,backend_ready,chat_only,slowtrack_llm_ms,4000,3545.045,3567.077,3323.046,3779.256,4054.361,2537.986,4516.658
neutral_random,heavy_context,backend_ready,chat_only,slowtrack_tts_ms,4000,1032.657,1039.483,961.529,1121.349,1242.055,582.063,1428.542
neutral_random,heavy_context,backend_ready,donation_mix,donation_emotion_motion_ms,1795,0.012,0.011,0.011,0.012,0.014,0.009,0.014
neutral_random,heavy_context,backend_ready,donation_mix,donation_readout_tts_ms,1795,457.418,451.836,407.984,515.481,561.6,365.433,561.6
neutral_random,heavy_context,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,backend_ready,donation_mix,fasttrack_analysis_ms,4000,12.726,12.801,11.757,13.478,15.311,10.574,15.311
neutral_random,heavy_context,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,1.795,1.587,1.536,1.989,3.278,1.389,3.278
neutral_random,heavy_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.664,3.528,2.46,4.804,6.588,0.017,7.839
neutral_random,heavy_context,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,3534.435,3551.867,3305.445,3765.264,4047.694,2641.434,4520.875
neutral_random,heavy_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,1034.679,1038.35,963.98,1123.89,1249.158,630.844,1433.235
neutral_random,heavy_context,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,capture_stress,chat_only,fasttrack_analysis_ms,4000,12.776,12.801,11.757,14.348,15.311,10.574,15.311
neutral_random,heavy_context,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,1.805,1.624,1.536,2.004,3.278,1.389,3.278
neutral_random,heavy_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,170.241,166.225,139.727,199.675,244.233,82.954,279.205
neutral_random,heavy_context,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,capture_stress,chat_only,slowtrack_llm_ms,4000,3532.144,3546.143,3300.794,3769.188,4063.012,2540.542,4486.131
neutral_random,heavy_context,capture_stress,chat_only,slowtrack_tts_ms,4000,1028.688,1036.209,957.201,1120.118,1242.301,628.337,1425.292
neutral_random,heavy_context,capture_stress,donation_mix,donation_emotion_motion_ms,1767,0.012,0.012,0.01,0.012,0.014,0.009,0.014
neutral_random,heavy_context,capture_stress,donation_mix,donation_readout_tts_ms,1767,457.244,451.836,407.984,520.23,561.6,365.433,561.6
neutral_random,heavy_context,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,capture_stress,donation_mix,fasttrack_analysis_ms,4000,12.766,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,heavy_context,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,1.798,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,heavy_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,169.789,166.86,138.523,199.343,243.737,81.165,278.014
neutral_random,heavy_context,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,3523.215,3544.224,3281.878,3762.918,4050.944,2540.788,4600.547
neutral_random,heavy_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,1030.84,1037.387,962.705,1119.585,1242.482,604.586,1522.693
neutral_random,heavy_context,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,local_browser,chat_only,fasttrack_analysis_ms,4000,12.805,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,heavy_context,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,1.783,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,heavy_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,51.642,50.183,40.987,61.668,77.313,20.942,89.175
neutral_random,heavy_context,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,local_browser,chat_only,slowtrack_llm_ms,4000,3537.679,3562.269,3301.305,3770.137,4058.037,2550.815,4681.619
neutral_random,heavy_context,local_browser,chat_only,slowtrack_tts_ms,4000,1034.269,1041.282,961.848,1125.904,1241.728,595.546,1423.398
neutral_random,heavy_context,local_browser,donation_mix,donation_emotion_motion_ms,1828,0.012,0.012,0.01,0.014,0.014,0.009,0.014
neutral_random,heavy_context,local_browser,donation_mix,donation_readout_tts_ms,1828,459.235,451.836,407.984,520.23,561.6,365.433,561.6
neutral_random,heavy_context,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,local_browser,donation_mix,fasttrack_analysis_ms,4000,12.76,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,heavy_context,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,1.793,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,heavy_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.497,50.322,40.95,61.501,76.595,20.093,89.462
neutral_random,heavy_context,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,heavy_context,local_browser,donation_mix,slowtrack_llm_ms,4000,3532.362,3556.08,3295.522,3763.49,4048.227,2565.614,4716.998
neutral_random,heavy_context,local_browser,donation_mix,slowtrack_tts_ms,4000,1034.023,1039.928,963.991,1121.211,1244.04,559.903,1432.767
neutral_random,stress_context,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,backend_ready,chat_only,fasttrack_analysis_ms,4000,12.803,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,stress_context,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,1.797,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,stress_context,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.65,3.526,2.438,4.822,6.524,0.078,7.906
neutral_random,stress_context,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,backend_ready,chat_only,slowtrack_llm_ms,4000,5016.696,5047.193,4689.541,5348.414,5744.059,3427.158,6357.179
neutral_random,stress_context,backend_ready,chat_only,slowtrack_tts_ms,4000,1159.63,1168.999,1079.106,1260.766,1399.269,680.385,1594.817
neutral_random,stress_context,backend_ready,donation_mix,donation_emotion_motion_ms,1810,0.012,0.011,0.011,0.012,0.014,0.009,0.014
neutral_random,stress_context,backend_ready,donation_mix,donation_readout_tts_ms,1810,458.467,431.31,407.984,520.23,561.6,365.433,561.6
neutral_random,stress_context,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,backend_ready,donation_mix,fasttrack_analysis_ms,4000,12.799,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,stress_context,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,1.8,1.587,1.505,2.004,3.278,1.389,3.278
neutral_random,stress_context,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.667,3.545,2.45,4.814,6.617,0.072,7.869
neutral_random,stress_context,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,backend_ready,donation_mix,slowtrack_llm_ms,4000,5008.296,5025.594,4671.356,5349.459,5747.597,3377.124,6420.908
neutral_random,stress_context,backend_ready,donation_mix,slowtrack_tts_ms,4000,1151.962,1159.923,1076.35,1252.335,1389.115,682.194,1622.912
neutral_random,stress_context,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,capture_stress,chat_only,fasttrack_analysis_ms,4000,12.789,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,stress_context,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,1.801,1.624,1.505,2.004,3.278,1.389,3.278
neutral_random,stress_context,capture_stress,chat_only,frontend_audio_overhead_ms,4000,171.342,167.482,140.747,199.923,245.032,81.465,279.858
neutral_random,stress_context,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,capture_stress,chat_only,slowtrack_llm_ms,4000,5013.904,5043.041,4685.227,5350.948,5729.899,3552.923,6548.41
neutral_random,stress_context,capture_stress,chat_only,slowtrack_tts_ms,4000,1155.475,1162.406,1077.061,1255.293,1393.998,698.446,1567.691
neutral_random,stress_context,capture_stress,donation_mix,donation_emotion_motion_ms,1802,0.012,0.012,0.011,0.014,0.014,0.009,0.014
neutral_random,stress_context,capture_stress,donation_mix,donation_readout_tts_ms,1802,455.102,431.31,407.984,515.481,561.6,365.433,561.6
neutral_random,stress_context,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,capture_stress,donation_mix,fasttrack_analysis_ms,4000,12.756,12.801,11.757,13.478,15.311,10.574,15.311
neutral_random,stress_context,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,1.8,1.624,1.536,2.004,3.278,1.389,3.278
neutral_random,stress_context,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,169.818,165.613,139.071,199.132,242.957,80.16,279.33
neutral_random,stress_context,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,capture_stress,donation_mix,slowtrack_llm_ms,4000,5011.624,5039.013,4685.986,5340.776,5736.077,3633.938,6352.395
neutral_random,stress_context,capture_stress,donation_mix,slowtrack_tts_ms,4000,1157.949,1165.385,1079.215,1258.324,1394.778,668.343,1584.046
neutral_random,stress_context,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,local_browser,chat_only,fasttrack_analysis_ms,4000,12.768,13.029,11.757,13.478,15.311,10.574,15.311
neutral_random,stress_context,local_browser,chat_only,fasttrack_audio_lookup_ms,4000,1.787,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,stress_context,local_browser,chat_only,frontend_audio_overhead_ms,4000,52.062,51.014,41.458,62.646,77.666,20.812,89.099
neutral_random,stress_context,local_browser,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,local_browser,chat_only,slowtrack_llm_ms,4000,5001.222,5030.932,4664.789,5337.954,5741.909,3491.751,6404.867
neutral_random,stress_context,local_browser,chat_only,slowtrack_tts_ms,4000,1160.354,1166.548,1081.212,1255.535,1397.502,646.732,1620.534
neutral_random,stress_context,local_browser,donation_mix,donation_emotion_motion_ms,1739,0.012,0.011,0.01,0.012,0.014,0.009,0.014
neutral_random,stress_context,local_browser,donation_mix,donation_readout_tts_ms,1739,456.643,431.31,403.297,515.481,561.6,365.433,561.6
neutral_random,stress_context,local_browser,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,local_browser,donation_mix,fasttrack_analysis_ms,4000,12.802,13.029,11.757,14.348,15.311,10.574,15.311
neutral_random,stress_context,local_browser,donation_mix,fasttrack_audio_lookup_ms,4000,1.788,1.587,1.505,1.989,3.278,1.389,3.278
neutral_random,stress_context,local_browser,donation_mix,frontend_audio_overhead_ms,4000,51.293,49.807,40.599,61.241,77.087,20.087,89.481
neutral_random,stress_context,local_browser,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neutral_random,stress_context,local_browser,donation_mix,slowtrack_llm_ms,4000,5008.9,5032.798,4685.842,5337.512,5746.996,3436.323,6389.773
neutral_random,stress_context,local_browser,donation_mix,slowtrack_tts_ms,4000,1153.481,1162.974,1076.582,1251.836,1385.544,687.61,1598.688
response_act_only,current_prompt,backend_ready,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,backend_ready,chat_only,fasttrack_analysis_ms,4000,10.115,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,current_prompt,backend_ready,chat_only,fasttrack_audio_lookup_ms,4000,2.312,2.33,2.08,2.41,3.461,1.592,3.461
response_act_only,current_prompt,backend_ready,chat_only,frontend_audio_overhead_ms,4000,3.649,3.532,2.44,4.836,6.517,0.041,7.918
response_act_only,current_prompt,backend_ready,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,backend_ready,chat_only,slowtrack_llm_ms,4000,1429.055,1428.068,1353.907,1502.991,1619.717,986.104,1836.796
response_act_only,current_prompt,backend_ready,chat_only,slowtrack_tts_ms,4000,775.882,796.745,648.203,886.004,973.504,481.665,1086.408
response_act_only,current_prompt,backend_ready,donation_mix,donation_emotion_motion_ms,1789,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,current_prompt,backend_ready,donation_mix,donation_readout_tts_ms,1789,475.499,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,current_prompt,backend_ready,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,backend_ready,donation_mix,fasttrack_analysis_ms,4000,10.064,9.585,7.289,12.517,16.601,6.161,16.601
response_act_only,current_prompt,backend_ready,donation_mix,fasttrack_audio_lookup_ms,4000,2.301,2.158,1.847,2.41,3.461,1.592,3.461
response_act_only,current_prompt,backend_ready,donation_mix,frontend_audio_overhead_ms,4000,3.677,3.542,2.46,4.846,6.62,0.054,7.889
response_act_only,current_prompt,backend_ready,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,backend_ready,donation_mix,slowtrack_llm_ms,4000,1429.355,1428.367,1356.059,1502.977,1616.559,1043.916,1832.41
response_act_only,current_prompt,backend_ready,donation_mix,slowtrack_tts_ms,4000,773.605,798.53,645.735,880.882,964.283,465.552,1087.557
response_act_only,current_prompt,capture_stress,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,capture_stress,chat_only,fasttrack_analysis_ms,4000,9.94,9.585,7.289,10.449,16.601,6.161,16.601
response_act_only,current_prompt,capture_stress,chat_only,fasttrack_audio_lookup_ms,4000,2.304,2.158,2.08,2.41,3.461,1.592,3.461
response_act_only,current_prompt,capture_stress,chat_only,frontend_audio_overhead_ms,4000,171.528,168.501,139.715,201.091,246.32,82.823,278.649
response_act_only,current_prompt,capture_stress,chat_only,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,capture_stress,chat_only,slowtrack_llm_ms,4000,1429.87,1431.807,1357.918,1500.702,1618.777,1047.244,1890.106
response_act_only,current_prompt,capture_stress,chat_only,slowtrack_tts_ms,4000,778.476,800.245,652.666,887.641,968.797,465.564,1084.59
response_act_only,current_prompt,capture_stress,donation_mix,donation_emotion_motion_ms,1841,0.014,0.015,0.01,0.016,0.018,0.009,0.018
response_act_only,current_prompt,capture_stress,donation_mix,donation_readout_tts_ms,1841,476.114,460.559,449.173,469.94,604.099,402.936,604.099
response_act_only,current_prompt,capture_stress,donation_mix,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,capture_stress,donation_mix,fasttrack_analysis_ms,4000,10.113,9.783,8.044,12.517,16.601,6.161,16.601
response_act_only,current_prompt,capture_stress,donation_mix,fasttrack_audio_lookup_ms,4000,2.318,2.33,1.847,2.568,3.461,1.592,3.461
response_act_only,current_prompt,capture_stress,donation_mix,frontend_audio_overhead_ms,4000,169.035,164.815,139.272,197.296,243.365,80.739,276.732
response_act_only,current_prompt,capture_stress,donation_mix,latency_cover_plan_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response_act_only,current_prompt,capture_stress,donation_mix,slowtrack_llm_ms,4000,1428.684,1428.382,1355.264,1500.608,1613.666,1101.271,1812.843
response_act_only,current_prompt,capture_stress,donation_mix,slowtrack_tts_ms,4000,778.563,802.957,653.515,886.327,973.24,475.5,1103.624
response_act_only,current_prompt,local_browser,chat_only,emotion_motion_payload_ms,4000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
